group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,reference_group,direction
siPRRX1/mmMYOD1_low_G1S,NLK,9.911176,1.5344155,3.722388839265195e-23,6.633772110145803e-22,0.37376237623762376,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DDX39A,9.909012,1.5241746,3.803904840555857e-23,6.774239605491678e-22,0.3725247524752475,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,LINC01473,9.907894,1.173463,3.846684190064317e-23,6.84557226118528e-22,0.44554455445544555,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TRAK1,9.907017,1.7235411,3.8805911742748895e-23,6.896145334312548e-22,0.34405940594059403,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BANK1,9.906692,5.7859735,3.893244679511569e-23,6.913742212492347e-22,0.22772277227722773,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NRP1,9.898021,0.5820951,4.2459605568576886e-23,7.53478085259322e-22,0.818069306930693,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CNBP,9.897667,0.52192277,4.260998013513898e-23,7.556129716554498e-22,0.8527227722772277,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ZNF625,9.888825,2.0674164,4.654555970166669e-23,8.230801014662074e-22,0.3056930693069307,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BACH1,9.881923,0.81569827,4.986683209053172e-23,8.81191108840282e-22,0.6608910891089109,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,USP1,9.878938,0.83993006,5.1374546463112755e-23,9.071957860330973e-22,0.6126237623762376,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SLFN5,9.878811,0.3937712,5.1439850495087915e-23,9.07711069691411e-22,0.9616336633663366,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NKTR,9.87219,0.7652936,5.495134449609625e-23,9.689946557880046e-22,0.6274752475247525,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PGAP1,9.867862,1.9498209,5.737458270844161e-23,1.0110157884275742e-21,0.3155940594059406,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MAPK10,9.866249,2.701371,5.83041544790747e-23,1.0266760993344002e-21,0.26732673267326734,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BAZ1B,9.859162,0.6917907,6.256930607229807e-23,1.1002389943909769e-21,0.6881188118811881,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BTN3A2,9.85455,1.5362121,6.550905760898355e-23,1.1511269927262508e-21,0.36386138613861385,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ADAR,9.852428,0.4659089,6.690724265788771e-23,1.1748743490617766e-21,0.9084158415841584,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,LGALS9,9.851339,1.1495185,6.763641199551452e-23,1.1868489948486654e-21,0.4467821782178218,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,WARS1,9.848284,0.5268233,6.972412804412676e-23,1.2226293715930336e-21,0.879950495049505,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SMG6,9.846219,0.7780111,7.117127572602062e-23,1.2471351579103527e-21,0.6188118811881188,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,POP7,9.843899,0.9350607,7.283232134232931e-23,1.2753523140697219e-21,0.5346534653465347,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TMEM14B,9.840221,0.500765,7.554466958323032e-23,1.3204592163803547e-21,0.823019801980198,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ESR1,9.840193,5.8367677,7.556591663303686e-23,1.3204592163803547e-21,0.22400990099009901,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CIT,9.836713,2.3522928,7.822492779717831e-23,1.3650249900607613e-21,0.2834158415841584,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MEAK7,9.830715,1.4798993,8.302707278183496e-23,1.4478169915766474e-21,0.36757425742574257,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SEC24B,9.827518,1.5516527,8.570477759249966e-23,1.49347409940661e-21,0.3650990099009901,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CFLAR,9.815141,0.8544077,9.690270327914911e-23,1.6874366791396112e-21,0.6138613861386139,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,FDFT1,9.7968645,1.1928192,1.1613476742379275e-22,2.0209379749481057e-21,0.4467821782178218,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,FOXN2,9.793385,1.3928708,1.2020336625129663e-22,2.0902907869637244e-21,0.3948019801980198,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DENND1A,9.790343,0.9755494,1.2387459477319375e-22,2.152642335726703e-21,0.5,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,GSK3B,9.780696,0.9052824,1.3627032079048809e-22,2.3664136978737973e-21,0.5594059405940595,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MITF,9.779975,1.5131503,1.3724514410128305e-22,2.3807178119962368e-21,0.37004950495049505,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ENSG00000243176,9.779946,1.7557403,1.3728351279777728e-22,2.3807178119962368e-21,0.32673267326732675,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,GULP1,9.772463,1.4624517,1.4781397217862392e-22,2.559799788355935e-21,0.3774752475247525,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,HDAC8,9.770765,1.0019175,1.5031182367071943e-22,2.6012641220370784e-21,0.5086633663366337,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ADRM1,9.761443,0.78147924,1.6479252918886324e-22,2.8499013581952897e-21,0.6002475247524752,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NRBP1,9.753493,0.644786,1.7822673522153947e-22,3.080111005946935e-21,0.7301980198019802,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CLTA,9.750891,0.28930357,1.8285640911822433e-22,3.157949036647932e-21,0.9913366336633663,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PLK2,9.739858,1.7791673,2.03840490486074e-22,3.517928464927244e-21,0.40594059405940597,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PSMC4,9.73932,0.7985244,2.0492155574262168e-22,3.534158443857651e-21,0.5903465346534653,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PABPC1,9.7381315,0.3463184,2.0733145690903195e-22,3.5732680721606e-21,0.9702970297029703,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SLC44A2,9.731186,0.9911299,2.21989571362109e-22,3.8232720693537184e-21,0.49133663366336633,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,IFITM3,9.727762,0.13996358,2.2958692427310393e-22,3.951411118585312e-21,1.0,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CNDP2,9.724877,1.0465465,2.36190791879472e-22,4.06228762378328e-21,0.48514851485148514,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ENSG00000273175,9.707011,1.0609252,2.814703312290178e-22,4.831138308143961e-21,0.47648514851485146,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DRAP1,9.700857,0.26602927,2.98975125396609e-22,5.128086655949482e-21,0.9752475247524752,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ATP6V0C,9.695949,0.40251127,3.1370763919943425e-22,5.377111567396579e-21,0.948019801980198,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,KIF11,9.692922,1.5351702,3.231492285736536e-22,5.527633638937214e-21,0.349009900990099,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SUCO,9.690574,1.0757725,3.3066627970652853e-22,5.6454709471555534e-21,0.46905940594059403,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MRPL36,9.690559,0.52335405,3.307120835009939e-22,5.6454709471555534e-21,0.8564356435643564,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RAB3GAP1,9.69005,0.7926324,3.3236520867812402e-22,5.669839079201561e-21,0.6039603960396039,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ENSG00000251679,9.686189,2.4560509,3.4517042976263865e-22,5.8842893887894054e-21,0.2722772277227723,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CAMKMT,9.675975,1.1757202,3.814373800134024e-22,6.498141345746967e-21,0.43935643564356436,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NRG1,9.674136,1.000836,3.883569041255572e-22,6.611539489747291e-21,0.5086633663366337,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,LGALS3BP,9.670331,0.76601845,4.0307188975127503e-22,6.857407207630359e-21,0.6212871287128713,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,UQCR10,9.668902,0.28110823,4.087381875400859e-22,6.949102284511013e-21,0.9925742574257426,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CHD2,9.66388,0.8703781,4.292870162681871e-22,7.293525452864777e-21,0.6349009900990099,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SLF2,9.647641,0.9303015,5.029927740409149e-22,8.540001639256831e-21,0.5222772277227723,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BLOC1S2,9.645039,0.78605235,5.159179337590865e-22,8.747628771591313e-21,0.6225247524752475,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SPG11,9.644826,1.145273,5.1698599023874925e-22,8.759827351799927e-21,0.44801980198019803,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,EPG5,9.642209,1.0871477,5.303399742031341e-22,8.980042366426114e-21,0.45792079207920794,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,STING1,9.630327,1.0571393,5.953967919361242e-22,1.005452324446971e-20,0.46782178217821785,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,H2AZ1,9.623325,0.53405315,6.373689876496103e-22,1.0756083224754471e-20,0.9096534653465347,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SLC16A1-AS1,9.621245,1.0177337,6.503880465613572e-22,1.096106695774231e-20,0.4938118811881188,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ENSG00000273302,9.620892,5.8310595,6.526282050899307e-22,1.0991448751675455e-20,0.21905940594059406,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BCL2L1,9.618912,1.4731658,6.653149155126176e-22,1.1197610982586106e-20,0.3688118811881188,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TRAFD1,9.616875,1.0519642,6.786186947360938e-22,1.1413875877729964e-20,0.474009900990099,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CHD1,9.61512,0.91201824,6.902854279577229e-22,1.1602335942288736e-20,0.5198019801980198,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,UCHL5,9.612008,0.91553766,7.1147493226001865e-22,1.1942513091402638e-20,0.5284653465346535,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,OXTR,9.602969,0.65972424,7.767393084238089e-22,1.3011936894715646e-20,0.8032178217821783,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NFATC3,9.597141,1.7123489,8.219246957358691e-22,1.3759709363391686e-20,0.33044554455445546,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,THADA,9.591256,1.3663601,8.701865695329846e-22,1.4557954806408014e-20,0.3948019801980198,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MSANTD3,9.572839,1.1671977,1.0400971246922749e-21,1.7365820962968427e-20,0.47277227722772275,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SDCCAG8,9.569274,0.7885666,1.0765881777526152e-21,1.796315254353766e-20,0.6051980198019802,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,HAUS1,9.566092,0.7495009,1.1102381873219996e-21,1.8512319290661716e-20,0.6423267326732673,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MAST2,9.557858,1.3861598,1.2021835585374524e-21,2.0032140887884022e-20,0.375,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CDC5L,9.548339,0.5543896,1.317928821627954e-21,2.1946266023768872e-20,0.7896039603960396,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ZFYVE26,9.53954,1.5269201,1.434674100361671e-21,2.387449721449541e-20,0.35148514851485146,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,APOL1,9.537828,1.8075453,1.4585460988186818e-21,2.4239647070843807e-20,0.32425742574257427,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MRPL16,9.510145,0.7512986,1.903967615869632e-21,3.162121497129683e-20,0.6287128712871287,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TSR1,9.504699,1.1122642,2.0062736085420786e-21,3.329831125194541e-20,0.44183168316831684,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NFKBIZ,9.504162,1.6832665,2.0166615086212903e-21,3.344862731923154e-20,0.3465346534653465,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CASP8AP2,9.502365,1.1483532,2.0517665491155886e-21,3.400843657399506e-20,0.4368811881188119,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CENPP,9.489704,1.8666569,2.3168998258429206e-21,3.8377757958985437e-20,0.30816831683168316,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RCAN1,9.488248,0.82695335,2.3495077430141103e-21,3.88922467499727e-20,0.6410891089108911,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SQOR,9.487201,1.0544639,2.3732146355325737e-21,3.9258813272983874e-20,0.48267326732673266,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BIRC3,9.481727,3.1024756,2.5011036306849436e-21,4.1347192126217935e-20,0.2537128712871287,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CTDSPL2,9.477963,0.9331057,2.5929364418709313e-21,4.2837151158009705e-20,0.5037128712871287,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CISD1,9.477525,0.48016864,2.603853432498694e-21,4.2989243792264905e-20,0.8613861386138614,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,UBC,9.466024,0.303471,2.9069683059640844e-21,4.7962113980476374e-20,0.9913366336633663,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BTF3,9.465416,0.22001071,2.923937856930775e-21,4.821043994026018e-20,0.9913366336633663,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ZNF714,9.457707,2.1976845,3.147699611679622e-21,5.183184524396169e-20,0.28094059405940597,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SRM,9.454284,1.0530503,3.2524110671242227e-21,5.348598514050881e-20,0.45544554455445546,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,GATAD2A,9.451143,1.3640335,3.3514951343029025e-21,5.50793785054044e-20,0.37623762376237624,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NUFIP2,9.450762,0.6491654,3.3637477369574303e-21,5.524460989167733e-20,0.7116336633663366,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MLKL,9.446645,1.1072978,3.498648687886675e-21,5.738514636371826e-20,0.44183168316831684,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,KPNA1,9.444156,0.87475884,3.582820982404337e-21,5.86891301472335e-20,0.5445544554455446,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,R3HDM1,9.441878,0.94399565,3.6615721595190146e-21,5.994005552077772e-20,0.5061881188118812,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PSMC3IP,9.436587,1.4930301,3.8511791274703444e-21,6.300288353846016e-20,0.3551980198019802,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,NFKB1,9.432627,1.3081663,3.999457853791806e-21,6.538606177623975e-20,0.4158415841584158,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,LEO1,9.424861,0.86865205,4.306771115448184e-21,7.036446332183482e-20,0.5433168316831684,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MND1,9.423248,1.5642165,4.373454745576899e-21,7.140751841900996e-20,0.33910891089108913,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DZIP1L,9.413756,1.8103466,4.7871620068025625e-21,7.811156292658103e-20,0.3094059405940594,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RPL4,9.412624,0.26879898,4.8389990932673035e-21,7.890614485114912e-20,0.9789603960396039,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CENPM,9.405919,1.5408503,5.157722106848546e-21,8.404879448825569e-20,0.33292079207920794,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,USP32,9.402935,1.1210729,5.306197170638248e-21,8.641226345029028e-20,0.44554455445544555,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BCAP31,9.391859,0.50798917,5.895062619560443e-21,9.593985330590338e-20,0.780940594059406,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SCLT1,9.390572,1.010429,5.967560463722788e-21,9.705686688182928e-20,0.4715346534653465,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ITCH,9.389963,0.9347271,6.002123781856962e-21,9.755586441817706e-20,0.5123762376237624,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,VPS53,9.382339,1.0344509,6.452536205731649e-21,1.0480887509865862e-19,0.46905940594059403,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MCL1,9.377897,0.73973364,6.7301723488674694e-21,1.0924791394208124e-19,0.6547029702970297,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ANKFY1,9.365039,1.1017207,7.602261483933958e-21,1.2332448455022112e-19,0.44554455445544555,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ZNF438,9.363228,1.9832567,7.73372103053155e-21,1.2537609164851405e-19,0.2995049504950495,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CPED1,9.35815,1.2052436,8.114538878121758e-21,1.3129564258174084e-19,0.41955445544554454,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DOCK2,9.353396,2.0909133,8.487733457135947e-21,1.3715740598772481e-19,0.28217821782178215,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,KIN,9.351006,0.7691902,8.681806991155674e-21,1.402033715126991e-19,0.6064356435643564,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ID3,9.347356,0.4458402,8.986579451220504e-21,1.4503196432258757e-19,0.931930693069307,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,HCG18,9.343919,1.1688141,9.283298112188224e-21,1.4972446403277644e-19,0.4207920792079208,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,H2AC12,9.342561,2.8716347,9.403172020831581e-21,1.5156055583031172e-19,0.2524752475247525,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CDK15,9.336662,2.2090077,9.941889365221211e-21,1.6014089485210167e-19,0.27351485148514854,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,GLRX2,9.331669,0.5868247,1.0421697801200218e-20,1.6776196178639273e-19,0.7438118811881188,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,LDLR,9.329264,1.6036403,1.0660866645485534e-20,1.7150208519062773e-19,0.33292079207920794,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,WDR43,9.321215,0.7609936,1.1501552655362549e-20,1.849078791579975e-19,0.6212871287128713,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PRR14L,9.3198,1.2582724,1.1655929480239617e-20,1.872699462784278e-19,0.38985148514851486,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PPP3R1,9.317212,1.3848158,1.194376332660805e-20,1.9177181141917387e-19,0.3688118811881188,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MYO19,9.314354,1.4450252,1.2269647229637103e-20,1.9675283700467207e-19,0.35767326732673266,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,WDPCP,9.312148,1.319009,1.2527323191089897e-20,2.0075674562863962e-19,0.3948019801980198,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,LTV1,9.311327,0.8241644,1.2624484264124475e-20,2.0218485697190555e-19,0.5606435643564357,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,PARP2,9.30376,1.3002279,1.3556586343570993e-20,2.169744596441095e-19,0.3849009900990099,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SRP19,9.291976,0.35305306,1.514502851523404e-20,2.422433332468498e-19,0.9504950495049505,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ACOT7,9.288906,1.2112126,1.558819032056948e-20,2.4917305749062973e-19,0.3972772277227723,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,FTSJ3,9.285893,1.0382806,1.603564674863616e-20,2.5616257565144904e-19,0.4405940594059406,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TMEM135,9.271762,1.924734,1.8309645497880042e-20,2.9211731560046327e-19,0.30445544554455445,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MCM3,9.271012,1.4970049,1.8438816746306785e-20,2.93991489340861e-19,0.34282178217821785,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TIPIN,9.267405,1.1626738,1.9073007313509552e-20,3.039102902814636e-19,0.40594059405940597,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,C9orf85,9.263953,1.0923064,1.9700014711660136e-20,3.1350346401177703e-19,0.45173267326732675,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,HIP1,9.262525,0.9690617,1.9965479511610162e-20,3.1752694251122796e-19,0.5111386138613861,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,MT-CO1,9.258281,0.14681461,2.0775021873971578e-20,3.3019275752634905e-19,1.0,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CDH13,9.247375,1.4592588,2.3007460536145878e-20,3.654434060380996e-19,0.3787128712871287,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RAI14,9.245083,0.5113018,2.3505856236910807e-20,3.731239137846461e-19,0.8329207920792079,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,APBB1IP,9.23487,1.1479294,2.5860072019957707e-20,4.09975955657727e-19,0.4121287128712871,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,C12orf43,9.233908,1.0114572,2.6093458392748232e-20,4.1341514659078024e-19,0.46163366336633666,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ENSG00000250081,9.22965,4.9971533,2.715179692429088e-20,4.2964128029822495e-19,0.21534653465346534,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RAD18,9.223101,1.0197378,2.88631333038365e-20,4.564334887720602e-19,0.4628712871287129,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,P3H2,9.220229,2.7393773,2.9646685151081265e-20,4.68529499670673e-19,0.2537128712871287,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,YAE1,9.212845,1.2579051,3.1759411602884495e-20,5.012879992193979e-19,0.4084158415841584,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BTN3A1,9.207201,1.6203083,3.3474063132587445e-20,5.280202500914359e-19,0.3217821782178218,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,FAM222B,9.199237,1.3495328,3.605017346493324e-20,5.6829909587631275e-19,0.3725247524752475,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,GIGYF2,9.191329,0.8947848,3.8801683464291255e-20,6.112907223139251e-19,0.5358910891089109,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,BCCIP,9.189434,0.6312925,3.949151597715052e-20,6.217686801214525e-19,0.7079207920792079,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,UPK3BL1,9.185317,1.9580255,4.103161211466428e-20,6.456119907434464e-19,0.28836633663366334,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CBX1,9.184483,0.52893317,4.135102931996011e-20,6.502307038497859e-19,0.7957920792079208,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RSBN1L,9.183209,0.7585229,4.1843016439719225e-20,6.571445731857904e-19,0.6014851485148515,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TFAM,9.181696,0.7630981,4.243546816126259e-20,6.660327569995042e-19,0.5977722772277227,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ZNF267,9.173223,2.1878848,4.5908498080218086e-20,7.200928462919601e-19,0.2747524752475248,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RBM22,9.160958,0.9304417,5.1438464108636446e-20,8.058265125447733e-19,0.4863861386138614,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DLGAP5,9.160662,1.4703873,5.158026960007542e-20,8.075445573275359e-19,0.3341584158415842,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ENSG00000289231,9.154112,27.050613,5.480680021235721e-20,8.575250782914769e-19,0.2042079207920792,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ZNF44,9.150222,1.8869991,5.681681359086879e-20,8.884212146305857e-19,0.2995049504950495,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,RGS10,9.149232,0.65689313,5.733998101681211e-20,8.96044180964213e-19,0.6547029702970297,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,COQ4,9.14892,0.95238775,5.750538638591732e-20,8.980704469268677e-19,0.47648514851485146,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DBF4,9.141112,1.1432452,6.181347565380602e-20,9.64152089527522e-19,0.4084158415841584,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CSPP1,9.136968,1.0786746,6.422825058515529e-20,1.0011957076326193e-18,0.43564356435643564,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,ORC2,9.12988,1.188564,6.857514063023039e-20,1.0676308139754827e-18,0.40594059405940597,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,EPB41L2,9.126302,0.7174765,7.08795149803696e-20,1.1028238095521532e-18,0.6349009900990099,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,CDKN2AIP,9.100061,1.338544,9.02810730976712e-20,1.4012247095727498e-18,0.400990099009901,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TBK1,9.097911,1.1432381,9.208599931605369e-20,1.4283561671690106e-18,0.4158415841584158,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,EIF6,9.097699,0.55059874,9.226603872985539e-20,1.4302658983367093e-18,0.7648514851485149,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,SAFB,9.092125,0.82386214,9.712167793365819e-20,1.5046075974827143e-18,0.5420792079207921,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,GALNT10,9.089947,1.0961782,9.908747245725545e-20,1.5341158397448645e-18,0.4245049504950495,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,VCP,9.087556,0.5721908,1.0129001424917398e-19,1.5672509101313078e-18,0.7512376237623762,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,EIF4E,9.081078,1.0160251,1.0750523679041566e-19,1.6613724416171983e-18,0.45173267326732675,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,TRIM14,9.078645,0.7239301,1.0993543591470714e-19,1.6978842247478556e-18,0.6027227722772277,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,DNAJC11,9.078574,1.683554,1.1000688735706632e-19,1.6979441434326551e-18,0.3131188118811881,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,C2CD3,9.078008,1.8130631,1.1058015355441753e-19,1.705744689082507e-18,0.29826732673267325,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,GTF3C6,9.074457,0.45271766,1.1424539006743664e-19,1.7601214970046276e-18,0.8539603960396039,Control_G1S,up
siPRRX1/mmMYOD1_low_G1S,COMMD4,9.073948,0.6304085,1.147808329083116e-19,1.767287236102974e-18,0.698019801980198,Control_G1S,up
